1
67a0c9acc63c248135d47fc6401e428der
False,0
False,0
True,25
100,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,22,22,21,33,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,22,22,22,22,22,22,-1,-1,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,21,21,33,22,22,22,23,23,24,25,26,26,27,27,28,28,28,28,28,28,28,20,23,23,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,20,21,22,33,33,33,33,22,23,25,25,24,24,26,26,27,27,27,27,27,27,27,27,27,28,20,20,20,20,23,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,20,0,20,20,33,33,32,33,22,23,24,23,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,28,28,0,28,23,23,23,22,22,22,22,33,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,21,21,22,22,22,22,21,22,32,32,22,23,23,24,24,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,26,27,27,27,28,28,28,23,22,22,33,33,33,22,22,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,21,21,20,20,20,21,22,33,32,33,22,23,24,24,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,22,22,33,32,31,33,22,33,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,23,23,20,20,21,0,0,19,33,33,31,33,22,23,24,24,26,26,26,24,24,25,25,25,25,24,24,24,25,25,25,25,25,25,25,25,25,26,27,26,27,28,28,33,22,22,33,31,31,33,22,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,27,27,20,22,21,21,22,33,31,33,22,22,24,24,24,26,26,24,24,24,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,24,26,26,26,26,27,27,27,23,22,33,32,31,31,33,22,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,21,21,21,33,-1,-1,23,23,20,28,28,27,23,20,0,19,33,33,22,22,23,23,24,24,25,25,25,24,25,25,25,25,25,25,25,25,25,25,24,24,25,25,24,24,24,24,25,25,25,26,26,24,25,26,26,26,23,33,32,32,31,33,33,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,21,20,33,33,22,23,23,28,0,28,27,23,21,0,21,33,33,22,22,23,24,24,24,24,25,25,25,25,25,25,25,25,25,24,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,26,25,25,24,24,25,25,23,33,32,32,32,33,33,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,18,33,33,33,22,23,0,0,28,28,27,23,22,33,33,33,22,23,24,24,24,24,24,24,25,24,24,24,25,25,25,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,24,24,24,25,25,22,33,33,33,33,33,33,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,19,33,22,33,22,0,0,28,29,28,27,23,22,22,22,22,23,25,25,24,25,25,24,24,24,23,24,24,24,24,24,23,23,23,23,22,23,26,26,26,23,24,24,24,24,24,23,23,23,23,24,24,25,25,24,24,24,25,23,33,33,33,22,33,22,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,19,33,22,33,22,20,0,28,29,29,27,26,26,23,23,23,23,24,25,25,25,25,25,24,23,23,23,23,24,26,26,27,27,27,27,28,20,28,27,27,26,24,23,23,23,23,22,22,22,22,22,23,23,23,24,25,24,23,25,26,22,10,9,5,33,22,22,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,21,33,22,33,22,21,0,28,28,29,29,27,25,26,24,24,25,24,25,24,24,25,24,26,23,23,24,26,26,27,27,27,28,29,29,28,28,28,27,26,27,26,23,23,21,22,22,7,7,7,10,10,22,22,22,23,24,24,23,25,26,22,10,9,3,6,5,10,22,10,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,0,20,21,22,33,22,21,0,0,28,28,29,27,27,25,24,24,25,25,25,26,26,23,24,27,26,26,26,26,27,28,28,27,27,28,28,28,28,28,28,26,26,26,26,21,22,22,7,3,3,4,4,4,3,6,10,22,22,23,24,24,25,25,23,11,9,3,3,6,6,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,20,21,21,19,22,33,28,28,29,29,28,27,27,26,26,25,24,24,23,23,23,23,23,27,27,27,27,27,27,27,27,27,27,28,28,28,19,19,28,29,27,27,26,21,22,7,6,6,9,9,9,9,9,9,6,6,9,10,23,23,24,24,25,23,22,11,9,9,6,3,7,10,10,9,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,7,21,21,21,22,22,28,29,29,29,28,27,27,26,25,25,25,24,23,23,23,23,28,27,27,27,27,27,26,27,26,26,27,27,28,0,0,1,2,1,19,29,27,20,22,6,6,9,9,13,9,9,9,9,9,9,9,9,10,10,22,23,23,24,24,22,11,13,13,3,2,2,2,7,10,6,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,21,21,23,20,28,29,29,29,27,27,26,24,24,24,24,24,26,27,27,28,27,27,27,26,26,27,27,27,26,26,27,28,0,0,0,0,0,0,0,29,28,21,10,6,9,9,9,9,9,9,9,9,9,9,9,9,9,10,22,23,24,24,24,22,11,13,9,4,3,7,7,6,10,3,3,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,28,27,28,29,27,27,26,24,24,24,24,24,24,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,28,0,0,0,0,0,0,0,0,18,22,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,22,24,25,23,22,10,13,6,4,3,9,9,9,10,5,3,3,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,24,26,26,27,28,27,26,24,24,24,23,24,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,28,0,0,0,0,0,0,0,1,10,10,6,9,9,9,9,6,6,6,6,6,6,6,9,9,9,9,10,22,24,25,23,22,9,13,6,6,6,9,9,9,10,9,6,34,3,10,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,26,26,24,27,27,26,24,24,24,23,23,24,26,26,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,19,0,0,0,1,2,2,7,10,6,6,9,9,9,6,6,6,6,6,6,6,6,6,9,9,9,10,22,23,24,23,11,13,13,9,6,6,9,6,6,10,9,9,5,34,6,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,24,26,24,24,24,24,23,23,24,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,26,26,27,20,20,0,0,0,0,1,10,10,6,9,9,6,6,6,6,6,6,6,6,6,4,6,6,9,9,10,22,23,23,22,11,12,12,9,3,3,6,4,4,9,11,9,9,5,4,7,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,24,-1,23,24,24,24,24,24,24,24,24,24,24,24,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,20,28,18,7,10,3,6,9,6,6,6,6,6,6,6,6,6,4,4,6,6,9,9,10,22,22,22,11,11,12,13,6,3,3,6,4,4,6,10,10,9,9,5,3,10,10,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,23,20,23,23,23,24,23,24,24,24,24,24,24,24,24,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,26,26,23,23,23,23,10,10,3,9,6,6,6,6,6,6,3,3,3,3,3,4,4,6,6,9,10,11,22,22,11,11,12,13,3,2,3,6,4,4,4,6,10,9,6,6,5,3,10,10,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,23,0,23,27,27,23,23,23,24,24,23,23,24,24,24,25,25,24,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,26,24,23,23,23,22,11,6,6,9,6,3,3,3,3,3,3,3,3,3,3,34,4,6,6,9,10,11,22,22,11,13,9,9,34,2,2,3,4,4,4,4,10,9,6,6,6,3,3,10,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,23,20,0,20,28,27,27,23,23,24,24,23,23,23,23,26,24,24,24,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,26,24,23,23,23,23,11,10,3,6,6,3,3,3,3,3,3,2,2,2,3,3,34,4,6,6,9,10,10,22,11,11,9,4,5,34,2,2,3,4,4,4,4,6,10,6,6,6,6,3,6,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,23,20,0,28,28,27,27,24,24,23,23,23,23,23,24,24,25,25,24,26,26,26,26,26,26,26,26,27,27,27,27,27,27,23,23,23,23,23,23,26,20,20,20,10,10,3,6,6,3,2,2,2,2,2,2,2,2,2,3,3,4,4,6,6,10,11,11,12,13,6,34,34,34,2,3,3,6,6,4,4,6,10,9,4,6,6,6,4,7,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,20,23,0,0,20,23,24,27,27,24,24,23,23,23,23,24,25,24,24,24,26,26,26,26,26,26,26,26,27,27,26,23,23,23,23,23,20,20,20,20,20,20,18,18,10,9,3,3,3,3,2,2,2,2,1,1,1,1,2,2,3,34,4,6,6,10,11,11,13,13,9,4,3,3,3,3,4,6,6,6,4,4,10,9,4,4,6,6,6,3,10,10,-1,-1
-1,-1,-1,-1,-1,-1,23,23,0,28,24,24,24,24,24,26,24,24,23,23,24,24,24,25,24,25,26,26,26,26,26,26,26,26,23,23,23,23,20,20,20,20,20,20,20,20,20,18,19,19,10,6,3,3,3,2,2,2,2,2,1,1,1,2,2,2,3,34,4,4,6,10,10,10,9,9,6,9,9,9,9,6,6,6,9,9,5,4,9,10,4,4,4,4,5,5,3,10,10,-1
-1,-1,-1,-1,-1,-1,23,20,0,28,23,24,24,24,24,24,26,24,24,23,24,24,24,24,24,25,26,26,26,26,26,26,23,23,20,20,20,20,20,20,20,20,18,18,0,0,0,0,19,18,10,6,3,3,2,2,2,2,2,1,1,1,2,2,2,2,3,34,4,4,9,11,9,6,9,13,11,11,12,13,9,3,3,3,3,6,5,3,6,10,4,4,4,4,4,4,5,9,10,-1
-1,-1,-1,-1,-1,-1,23,20,0,27,23,24,24,24,24,24,26,26,24,24,24,23,23,23,23,25,26,26,26,26,26,23,26,27,20,18,18,20,18,18,19,19,0,0,0,0,0,0,0,1,10,6,3,3,1,2,2,2,1,1,1,1,2,2,2,2,3,34,4,4,10,11,13,11,11,12,12,12,12,13,6,3,34,2,2,3,6,6,6,10,4,34,4,4,4,4,4,6,10,10
-1,-1,-1,-1,-1,-1,23,20,0,27,24,24,24,24,24,24,24,26,24,23,23,23,24,24,24,26,26,27,26,25,23,20,20,20,20,20,20,20,18,18,0,0,0,0,0,0,0,0,0,7,10,3,3,3,3,2,2,2,2,1,1,1,1,2,1,2,3,34,34,6,10,11,11,11,11,11,12,12,14,13,9,3,34,34,2,2,2,1,7,10,4,34,3,4,3,3,3,3,10,10
-1,-1,-1,-1,-1,-1,23,20,0,28,24,24,24,24,24,24,24,24,26,24,24,24,24,23,23,24,26,26,26,24,26,20,20,20,20,20,20,18,18,0,0,0,0,0,0,0,0,0,0,7,10,3,3,3,2,2,2,2,2,1,1,1,1,2,2,2,34,34,4,6,11,11,11,11,11,11,12,13,13,13,10,6,3,3,3,3,2,1,1,10,4,34,34,4,9,3,3,3,7,10
-1,-1,-1,-1,-1,-1,23,20,0,28,27,24,24,24,24,24,24,24,24,26,24,24,24,24,23,24,26,26,23,26,20,20,18,20,20,21,20,18,0,0,0,0,0,0,0,0,0,0,0,8,10,6,3,3,3,7,7,2,2,2,2,1,1,1,2,2,34,34,4,10,11,11,12,12,13,13,13,13,9,9,10,6,6,3,3,34,2,2,1,10,4,34,34,4,10,10,10,10,10,10
-1,-1,-1,-1,-1,-1,23,20,0,28,27,27,24,24,24,24,24,24,24,24,24,24,24,24,23,23,26,23,26,20,20,18,18,20,20,21,18,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,6,9,10,10,10,6,3,2,2,2,2,1,3,3,34,4,6,11,11,12,12,13,13,13,13,13,13,9,6,4,4,4,4,34,34,2,7,10,6,34,34,4,5,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,23,20,0,28,28,27,24,24,24,24,24,24,24,24,26,24,24,24,23,23,24,23,20,20,18,18,18,20,21,21,18,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,7,7,10,6,3,2,2,2,2,7,6,6,3,3,9,11,11,11,11,11,11,12,12,12,12,13,6,4,4,4,4,5,5,6,7,10,6,2,2,3,3,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,23,20,0,28,28,27,27,24,24,24,24,24,24,24,24,26,24,24,23,23,24,23,20,20,18,18,20,20,21,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,7,1,1,10,9,3,3,2,2,7,10,10,6,3,6,10,11,11,11,11,12,12,12,12,12,14,13,6,6,4,6,4,4,5,6,7,10,9,1,1,2,3,5,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,23,20,0,0,28,27,27,27,24,24,24,24,24,24,24,26,24,24,24,23,23,23,21,21,20,20,20,18,21,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,6,3,3,3,10,11,10,9,3,6,11,11,11,12,12,13,14,14,14,14,14,13,6,6,6,9,6,34,4,3,7,10,10,18,1,2,3,3,10,10,-1,-1
